movie_title,keyword,count,weighted_count,rank
백두산,화산폭발,13,52.48320302443614,30
안시성,조인성,73,227.8591943389899,1
안시성,양만춘,57,145.8668505235736,2
안시성,설현,34,109.79897742500552,3
안시성,사극,29,105.17330232228277,4
안시성,장군,31,94.95861164504971,5
안시성,배우,30,92.8791253089314,6
안시성,고증,36,88.08908338570771,7
안시성,고구려,37,83.7783381906063,8
안시성,연기,22,82.16906838848695,9
안시성,목소리,20,66.73973039422756,10
안시성,갑옷,20,60.69411295676889,11
안시성,대조영,17,60.136219629214594,12
안시성,사람,23,60.01707198598431,13
안시성,전투,17,57.20982268256336,14
안시성,투구,23,54.37925545122565,15
안시성,전쟁,14,42.98662020375906,16
안시성,차라리,14,41.099151084433736,17
안시성,한국,12,39.63102111592855,18
안시성,캐스팅,17,38.72022884199062,19
안시성,역사,22,38.22717674887714,20
안시성,발성,9,37.348946580431246,21
안시성,생각,18,34.493233173734794,22
안시성,수준,11,33.998152066271466,23
안시성,무게,8,33.507332939067936,24
안시성,드라마,13,33.30840535858621,25
안시성,무슨,12,31.511606572623727,26
안시성,당태종,13,30.249322228438167,27
안시성,정도,12,29.596044825521126,28
안시성,느낌,18,29.44779780095994,29
안시성,위해,13,29.42799650735826,30
내부자들,계엄,59,203.91883224762984,1
내부자들,윤석열,57,189.92249246363212,2
내부자들,탄핵,33,106.60122614198366,3
내부자들,대통령,28,94.68279226935663,4
내부자들,민주당,24,90.16416876651941,5
내부자들,지금,24,90.03684751300678,6
내부자들,내란,26,90.01759620323418,7
내부자들,국민,26,85.66643921940351,8
내부자들,댓글,24,84.77695648864618,9
내부자들,국가,21,74.08026348354117,10
내부자들,생각,20,73.48297298853058,11
내부자들,사람,24,73.01524787352909,12
내부자들,나라,20,71.83032769692517,13
내부자들,대한민국,18,69.11510445139338,14
내부자들,선동,16,59.981955129959445,15
내부자들,이재명,18,58.311485226484365,16
내부자들,장관,14,51.778730501204834,17
내부자들,서울,21,51.08910191185045,18
내부자들,이준석,26,50.22051330412853,19
내부자들,중국,13,49.10600362854257,20
내부자들,민주주의,14,48.954375504090045,21
내부자들,자유,16,48.63353013012218,22
내부자들,독재,13,45.22018487295023,23
내부자들,선포,13,44.26323124748803,24
내부자들,다시,12,41.04441754380515,25
내부자들,위해,11,40.38109822364047,26
내부자들,간첩,10,40.252910757955355,27
내부자들,그냥,12,40.02449898980444,28
내부자들,계몽,11,39.29109829455393,29
내부자들,세력,10,38.735646395797836,30
인천상륙작전,대한민국,65,216.34618044129914,1
인천상륙작전,북한,68,205.41223351963708,2
인천상륙작전,희생,63,176.5440105795477,3
인천상륙작전,지금,50,174.0783874261243,4
인천상륙작전,나라,58,169.56260966816473,5
인천상륙작전,전쟁,58,141.56728159990183,6
인천상륙작전,우리,51,140.5126359043902,7
인천상륙작전,역사,46,139.99991407737076,8
인천상륙작전,학도병,46,113.14277917345025,9
인천상륙작전,전투,37,110.8107136851156,10
인천상륙작전,자유,32,98.29114765500192,11
인천상륙작전,위해,45,93.76589873031453,12
인천상륙작전,사람,37,92.09109506165903,13
인천상륙작전,생각,36,90.14678628394587,14
인천상륙작전,흥행,24,89.45539242495899,15
인천상륙작전,한국,42,80.88231798480535,16
인천상륙작전,장군,25,80.04147936010213,17
인천상륙작전,빨갱이,46,79.36083277512651,18
인천상륙작전,우리나라,27,74.87281807782936,19
