date,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,show_efficiency,screen_share,movie_name
2015-10-09,4.0,4.0,0.0,OLD,20148846.0,사도,2015-09-16,685383900.0,7.4,360841500.0,111.2,45953177401.0,89114,43733.0,96.4,5845782,429.0,1312.0,67.92225609756098,17.698019801980198,sado
2015-10-10,4.0,4.0,0.0,OLD,20148846.0,사도,2015-09-16,649553200.0,7.1,-35830700.0,-5.2,46602730601.0,82707,-6407.0,-7.2,5928489,471.0,1335.0,61.95280898876405,19.43069306930693,sado
2015-10-11,4.0,4.0,0.0,OLD,20148846.0,사도,2015-09-16,549382300.0,7.0,-100170900.0,-15.4,47152112901.0,70089,-12618.0,-15.3,5998578,464.0,1303.0,53.79048349961627,19.141914191419144,sado
2015-10-12,4.0,4.0,0.0,OLD,20148846.0,사도,2015-09-16,150986800.0,6.9,-398395500.0,-72.5,47303099701.0,21088,-49001.0,-69.9,6019666,413.0,1309.0,16.110007639419404,17.037953795379536,sado
2015-10-13,4.0,4.0,0.0,OLD,20148846.0,사도,2015-09-16,147798700.0,7.1,-3188100.0,-2.1,47450898401.0,21038,-50.0,-0.2,6040704,416.0,1297.0,16.220508866615265,17.16171617161716,sado
2015-10-14,4.0,4.0,0.0,OLD,20148846.0,사도,2015-09-16,123446500.0,6.3,-24352200.0,-16.5,47574344901.0,21457,419.0,2.0,6062161,424.0,1298.0,16.53081664098613,17.491749174917494,sado
2015-10-15,5.0,5.0,-1.0,OLD,20148846.0,사도,2015-09-16,106527100.0,5.0,-16919400.0,-13.7,47680872001.0,15047,-6410.0,-29.9,6077208,354.0,873.0,17.235967926689575,14.603960396039604,sado
2015-10-16,6.0,6.0,-1.0,OLD,20148846.0,사도,2015-09-16,135826800.0,4.1,29299700.0,27.5,47816698801.0,18033,2986.0,19.8,6095241,356.0,888.0,20.30743243243243,14.686468646864686,sado
2015-10-17,6.0,6.0,0.0,OLD,20148846.0,사도,2015-09-16,270677600.0,4.4,134850800.0,99.3,48087376401.0,34209,16176.0,89.7,6129450,371.0,954.0,35.85849056603774,15.305280528052808,sado
2015-10-18,5.0,5.0,1.0,OLD,20148846.0,사도,2015-09-16,245508600.0,4.5,-25169000.0,-9.3,48332885001.0,31572,-2637.0,-7.7,6161022,362.0,922.0,34.24295010845987,14.933993399339936,sado
2015-10-19,6.0,6.0,-1.0,OLD,20148846.0,사도,2015-09-16,76655100.0,4.8,-168853500.0,-68.8,48409540101.0,10650,-20922.0,-66.3,6171672,352.0,888.0,11.993243243243244,14.521452145214525,sado
2015-10-20,4.0,4.0,2.0,OLD,20148846.0,사도,2015-09-16,76513700.0,4.9,-141400.0,-0.2,48486053801.0,11099,449.0,4.2,6182771,360.0,863.0,12.860950173812284,14.85148514851485,sado
2015-10-21,4.0,4.0,0.0,OLD,20148846.0,사도,2015-09-16,76315000.0,4.7,-198700.0,-0.3,48562368801.0,10905,-194.0,-1.7,6193676,357.0,859.0,12.69499417927823,14.727722772277229,sado
2015-10-22,7.0,7.0,-3.0,OLD,20148846.0,사도,2015-09-16,24106800.0,1.0,-52208200.0,-68.4,48586475601.0,3557,-7348.0,-67.4,6197233,102.0,173.0,20.560693641618496,4.207920792079208,sado
2015-10-23,7.0,7.0,0.0,OLD,20148846.0,사도,2015-09-16,31453600.0,0.9,7346800.0,30.5,48617929201.0,4322,765.0,21.5,6201555,106.0,179.0,24.14525139664805,4.372937293729374,sado
2015-10-24,7.0,7.0,0.0,OLD,20148846.0,사도,2015-09-16,52978300.0,0.8,21524700.0,68.4,48670907501.0,6651,2329.0,53.9,6208206,113.0,188.0,35.37765957446808,4.661716171617162,sado
2015-10-25,7.0,7.0,0.0,OLD,20148846.0,사도,2015-09-16,49782600.0,0.9,-3195700.0,-6.0,48720690101.0,6389,-262.0,-3.9,6214595,115.0,192.0,33.276041666666664,4.744224422442244,sado
2015-10-26,7.0,7.0,0.0,OLD,20148846.0,사도,2015-09-16,18507300.0,1.1,-31275300.0,-62.8,48739197401.0,2597,-3792.0,-59.4,6217192,103.0,195.0,13.31794871794872,4.249174917491749,sado
2015-10-27,7.0,7.0,0.0,OLD,20148846.0,사도,2015-09-16,20820200.0,1.2,2312900.0,12.5,48760017601.0,2984,387.0,14.9,6220176,109.0,195.0,15.302564102564103,4.496699669966997,sado
2026-02-04,1.0,1.0,10.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1076238210.0,50.8,1052527210.0,4439.0,1365519680.0,117783,115173.0,4412.8,117783,1658.0,6932.0,16.991200230813618,47.37142857142857,the_kings_garden
2026-02-05,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,831148510.0,45.5,-245089700.0,-22.8,2196668190.0,91731,-26052.0,-22.1,209514,1612.0,6723.0,13.644355198572066,46.05714285714286,the_kings_garden
2026-02-06,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1203723060.0,53.2,372574550.0,44.8,3400391250.0,126625,34894.0,38.0,336139,1653.0,7152.0,17.704837807606264,47.22857142857143,the_kings_garden
2026-02-07,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,3145705860.0,60.3,1941982800.0,161.3,6546097110.0,327112,200487.0,158.3,663251,1717.0,7714.0,42.404977962146745,49.05714285714286,the_kings_garden
2026-02-08,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,2941919760.0,58.1,-203786100.0,-6.5,9488016870.0,308083,-19029.0,-5.8,971334,1724.0,7292.0,42.24945145364784,49.25714285714285,the_kings_garden
2026-02-09,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,908223980.0,57.7,-2033695780.0,-69.1,10396240850.0,98379,-209704.0,-68.1,1069713,1530.0,6494.0,15.149214659685864,43.714285714285715,the_kings_garden
2026-02-10,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,878997090.0,55.8,-29226890.0,-3.2,11275237940.0,95582,-2797.0,-2.8,1165295,1536.0,6557.0,14.577093182858016,43.885714285714286,the_kings_garden
2026-02-11,2.0,2.0,-1.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,811327260.0,30.9,-67669830.0,-7.7,12086565200.0,86924,-8658.0,-9.1,1252219,1150.0,4203.0,20.681418034737092,32.857142857142854,the_kings_garden
2026-02-12,1.0,1.0,1.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,775585340.0,35.9,-35741920.0,-4.4,12862150540.0,83916,-3008.0,-3.5,1336135,1206.0,4331.0,19.37566381897945,34.457142857142856,the_kings_garden
2026-02-13,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1295622220.0,44.2,520036880.0,67.1,14157772760.0,133573,49657.0,59.2,1469708,1420.0,5369.0,24.87856211585025,40.57142857142857,the_kings_garden
2026-02-14,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,3489757500.0,53.3,2194135280.0,169.3,17647530260.0,357886,224313.0,167.9,1827594,1729.0,6851.0,52.23850532768939,49.4,the_kings_garden
2026-02-15,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,4549655530.0,59.2,1059898030.0,30.4,22197185790.0,465257,107371.0,30.0,2292851,1836.0,7248.0,64.19108719646799,52.457142857142856,the_kings_garden
2026-02-16,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,5301151370.0,64.6,751495840.0,16.5,27498337160.0,537175,71918.0,15.5,2830026,1899.0,7804.0,68.83329062019477,54.25714285714286,the_kings_garden
2026-02-17,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,6574680470.0,67.2,1273529100.0,24.0,34073017630.0,661441,124266.0,23.1,3491467,2010.0,8341.0,79.29996403308955,57.42857142857143,the_kings_garden
2026-02-18,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,6353627930.0,65.0,-221052540.0,-3.4,40426645560.0,653635,-7806.0,-1.2,4145102,2017.0,8045.0,81.24735860783095,57.628571428571426,the_kings_garden
2026-02-19,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,2231556760.0,65.8,-4122071170.0,-64.9,42658202320.0,239783,-413852.0,-63.3,4384885,1607.0,6521.0,36.77089403465726,45.91428571428571,the_kings_garden
2026-02-20,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,2586379530.0,69.9,354822770.0,15.9,45244581850.0,264715,24932.0,10.4,4649600,1771.0,7277.0,36.37694104713481,50.6,the_kings_garden
2026-02-21,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,5691833080.0,74.3,3105453550.0,120.1,50936414930.0,581160,316445.0,119.5,5230760,2106.0,9006.0,64.53031312458361,60.17142857142858,the_kings_garden
2026-02-22,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,5554161750.0,75.1,-137671330.0,-2.4,56490576680.0,568289,-12871.0,-2.2,5799049,2142.0,8689.0,65.4032685004028,61.2,the_kings_garden
2026-02-23,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1842041690.0,73.0,-3712120060.0,-66.8,58332618370.0,195474,-372815.0,-65.6,5994523,1756.0,7273.0,26.876667124982813,50.17142857142856,the_kings_garden
2026-02-24,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1827099870.0,74.4,-14941820.0,-0.8,60159718240.0,194638,-836.0,-0.4,6189161,1778.0,7331.0,26.54999317964807,50.8,the_kings_garden
2026-02-25,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,2417920910.0,73.2,590821040.0,32.3,62577639150.0,309574,114936.0,59.1,6498735,1937.0,7497.0,41.29305055355476,55.34285714285714,the_kings_garden
2026-02-26,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1934801520.0,73.2,-483119390.0,-20.0,64512440670.0,204929,-104645.0,-33.8,6703664,1803.0,7335.0,27.938513974096796,51.51428571428571,the_kings_garden
2026-02-27,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,2758081920.0,76.9,823280400.0,42.6,67270522590.0,278059,73130.0,35.7,6981723,1932.0,8039.0,34.588754820251275,55.2,the_kings_garden
2026-02-28,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,6472569500.0,82.6,3714487580.0,134.7,73743092090.0,655719,377660.0,135.8,7637442,2165.0,9758.0,67.19809387169502,61.857142857142854,the_kings_garden
2026-03-01,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,8012533100.0,83.5,1539963600.0,23.8,81755625190.0,817185,161466.0,24.6,8454627,2170.0,9709.0,84.16778246987332,62.0,the_kings_garden
2026-03-02,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,7031374220.0,83.4,-981158880.0,-12.2,88786999410.0,728928,-88257.0,-10.8,9183555,2150.0,9322.0,78.1943788886505,61.42857142857143,the_kings_garden
2026-03-03,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1820225790.0,83.4,-5211148430.0,-74.1,90607225200.0,194476,-534452.0,-73.3,9378031,1800.0,7489.0,25.968220056082252,51.42857142857142,the_kings_garden
2026-03-04,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1768419810.0,74.0,-51805980.0,-2.8,92375645010.0,189639,-4837.0,-2.5,9567670,1633.0,6464.0,29.337716584158414,46.65714285714286,the_kings_garden
2026-03-05,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1676059780.0,77.2,-92360030.0,-5.2,94051704790.0,180530,-9109.0,-4.8,9748200,1697.0,6654.0,27.131048993086864,48.48571428571429,the_kings_garden
2026-03-06,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,2659757720.0,80.4,983697940.0,58.7,96711462510.0,271745,91215.0,50.5,10019945,1881.0,7684.0,35.36504424778761,53.74285714285715,the_kings_garden
2026-03-07,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,7435215890.0,80.4,4775458170.0,179.5,104146678400.0,754523,482778.0,177.7,10774468,2171.0,9535.0,79.13193497640273,62.02857142857143,the_kings_garden
2026-03-08,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,6865622080.0,80.2,-569593810.0,-7.7,111012300480.0,699461,-55062.0,-7.3,11473929,2187.0,9211.0,75.93757463901856,62.48571428571429,the_kings_garden
2026-03-09,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1903685490.0,83.9,-4961936590.0,-72.3,112915985970.0,203140,-496321.0,-71.0,11677069,1816.0,7356.0,27.61555193039695,51.88571428571429,the_kings_garden
2026-03-10,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1649376360.0,80.7,-254309130.0,-13.4,114565362330.0,177180,-25960.0,-12.8,11854249,1860.0,7464.0,23.737942122186496,53.142857142857146,the_kings_garden
2026-03-11,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1589244240.0,73.8,-60132120.0,-3.6,116154606570.0,171424,-5756.0,-3.2,12025673,1934.0,7926.0,21.62805955084532,55.25714285714286,the_kings_garden
2026-03-12,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1475756440.0,76.4,-113487800.0,-7.1,117630363010.0,158648,-12776.0,-7.5,12184321,1955.0,7839.0,20.238295700982267,55.85714285714286,the_kings_garden
2026-03-13,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,2180385660.0,75.6,704629220.0,47.7,119810748670.0,221373,62725.0,39.5,12405694,2036.0,8880.0,24.929391891891893,58.17142857142857,the_kings_garden
2026-03-14,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,5491568500.0,77.2,3311182840.0,151.9,125302317170.0,554183,332810.0,150.3,12959877,2262.0,10416.0,53.20497311827957,64.62857142857142,the_kings_garden
2026-03-15,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,4706615640.0,75.7,-784952860.0,-14.3,130008932810.0,478141,-76042.0,-13.7,13438018,2223.0,9908.0,48.258074283407346,63.51428571428571,the_kings_garden
2026-03-16,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1264452430.0,79.8,-3442163210.0,-73.1,131273385240.0,133939,-344202.0,-72.0,13571957,1946.0,8102.0,16.531597136509504,55.60000000000001,the_kings_garden
2026-03-17,1.0,1.0,0.0,OLD,20242837.0,왕과 사는 남자,2026-02-04,1132758240.0,77.9,-131694190.0,-10.4,132406143480.0,120447,-13492.0,-10.1,13692404,1969.0,8121.0,14.83154783893609,56.25714285714286,the_kings_garden
2022-11-23,1.0,1.0,4.0,OLD,20227762.0,올빼미,2022-11-23,960455022.0,49.4,918704022.0,2200.4,1076882022.0,101581,96942.0,2089.7,101581,1381.0,5974.0,17.003850016739204,46.03333333333333,the_night_owl
2022-11-24,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,633449261.0,45.7,-327005761.0,-34.0,1710331283.0,66802,-34779.0,-34.2,168383,1380.0,5516.0,12.110587382160986,46.0,the_night_owl
2022-11-25,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,1236686621.0,54.6,603237360.0,95.2,2947017904.0,123176,56374.0,84.4,291559,1433.0,6281.0,19.610889985671072,47.766666666666666,the_night_owl
2022-11-26,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,2681554436.0,55.2,1444867815.0,116.8,5628572340.0,260517,137341.0,111.5,552076,1541.0,6978.0,37.33404987102322,51.366666666666674,the_night_owl
2022-11-27,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,2581825924.0,57.0,-99728512.0,-3.7,8210398264.0,252630,-7887.0,-3.0,804706,1533.0,6858.0,36.83727034120735,51.1,the_night_owl
2022-11-28,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,699243880.0,59.5,-1882582044.0,-72.9,8909642144.0,75324,-177306.0,-70.2,880030,1456.0,5758.0,13.081625564432095,48.53333333333333,the_night_owl
2022-11-29,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,907969712.0,59.3,208725832.0,29.9,9817611856.0,96636,21312.0,28.3,976666,1490.0,6400.0,15.099375,49.666666666666664,the_night_owl
2022-11-30,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,1073271998.0,32.9,165302286.0,18.2,10890883854.0,137667,41031.0,42.5,1114333,1269.0,4673.0,29.460089878022682,42.3,the_night_owl
2022-12-01,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,784952401.0,37.7,-288319597.0,-26.9,11675836255.0,83226,-54441.0,-39.5,1197559,1270.0,4672.0,17.81378424657534,42.333333333333336,the_night_owl
2022-12-02,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,941706790.0,42.4,156754389.0,20.0,12617543045.0,95842,12616.0,15.2,1293401,1359.0,4969.0,19.28798551016301,45.300000000000004,the_night_owl
2022-12-03,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,2419490790.0,46.9,1477784000.0,156.9,15037033835.0,235134,139292.0,145.3,1528535,1471.0,5995.0,39.221684737281066,49.03333333333333,the_night_owl
2022-12-04,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,2275330550.0,46.2,-144160240.0,-6.0,17312364385.0,222131,-13003.0,-5.5,1750666,1478.0,5915.0,37.55384615384615,49.266666666666666,the_night_owl
2022-12-05,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,650036614.0,47.8,-1625293936.0,-71.4,17962400999.0,68698,-153433.0,-69.1,1819364,1329.0,5259.0,13.062939722380682,44.3,the_night_owl
2022-12-06,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,644717442.0,45.6,-5319172.0,-0.8,18607118441.0,68722,24.0,0.0,1888086,1357.0,5289.0,12.993382491964455,45.233333333333334,the_night_owl
2022-12-07,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,707704742.0,41.8,62987300.0,9.8,19314823183.0,75018,6296.0,9.2,1963104,1337.0,5406.0,13.876803551609322,44.56666666666666,the_night_owl
2022-12-08,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,717271845.0,43.4,9567103.0,1.4,20032095028.0,75860,842.0,1.1,2038964,1336.0,5450.0,13.919266055045872,44.53333333333334,the_night_owl
2022-12-09,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,1014010417.0,48.5,296738572.0,41.4,21046105445.0,102532,26672.0,35.2,2141496,1446.0,5934.0,17.278732726659925,48.199999999999996,the_night_owl
2022-12-10,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,1983805832.0,48.4,969795415.0,95.6,23029911277.0,193220,90688.0,88.4,2334716,1479.0,6360.0,30.38050314465409,49.3,the_night_owl
2022-12-11,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,1774737473.0,45.7,-209068359.0,-10.5,24804648750.0,172792,-20428.0,-10.6,2507508,1462.0,6207.0,27.83824714032544,48.733333333333334,the_night_owl
2022-12-12,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,618090996.0,47.0,-1156646477.0,-65.2,25422739746.0,65260,-107532.0,-62.2,2572768,1414.0,5751.0,11.347591723178578,47.13333333333333,the_night_owl
2022-12-13,1.0,1.0,0.0,OLD,20227762.0,올빼미,2022-11-23,625543346.0,43.0,7452350.0,1.2,26048283092.0,66228,968.0,1.5,2638996,1441.0,5713.0,11.592508314370733,48.03333333333333,the_night_owl
2022-12-14,2.0,2.0,-1.0,OLD,20227762.0,올빼미,2022-11-23,310191475.0,6.3,-315351871.0,-50.4,26358474567.0,32251,-33977.0,-51.3,2671247,765.0,1610.0,20.03167701863354,25.5,the_night_owl
2022-12-15,2.0,2.0,0.0,OLD,20227762.0,올빼미,2022-11-23,323963932.0,7.7,13772457.0,4.4,26682438499.0,33683,1432.0,4.4,2704930,816.0,1657.0,20.327700663850333,27.200000000000003,the_night_owl
2022-12-16,2.0,2.0,0.0,OLD,20227762.0,올빼미,2022-11-23,459513485.0,7.6,135549553.0,41.8,27141951984.0,45812,12129.0,36.0,2750742,840.0,1747.0,26.22323983972524,28.000000000000004,the_night_owl
2022-12-17,2.0,2.0,0.0,OLD,20227762.0,올빼미,2022-11-23,702092042.0,5.8,242578557.0,52.8,27844044026.0,67545,21733.0,47.4,2818287,839.0,1668.0,40.49460431654676,27.96666666666667,the_night_owl
2022-12-18,2.0,2.0,0.0,OLD,20227762.0,올빼미,2022-11-23,640565549.0,5.6,-61526493.0,-8.8,28484609575.0,61860,-5685.0,-8.4,2880147,808.0,1626.0,38.04428044280443,26.93333333333333,the_night_owl
2022-12-19,2.0,2.0,0.0,OLD,20227762.0,올빼미,2022-11-23,272257353.0,7.0,-368308196.0,-57.5,28756866928.0,28385,-33475.0,-54.1,2908532,817.0,1728.0,16.42650462962963,27.23333333333333,the_night_owl
2022-12-20,2.0,2.0,0.0,OLD,20227762.0,올빼미,2022-11-23,295333210.0,7.7,23075857.0,8.5,29052200138.0,30777,2392.0,8.4,2939309,839.0,1765.0,17.437393767705384,27.96666666666667,the_night_owl
2022-12-21,3.0,3.0,-1.0,OLD,20227762.0,올빼미,2022-11-23,167530714.0,3.8,-127802496.0,-43.3,29219730852.0,17468,-13309.0,-43.2,2956777,510.0,847.0,20.623376623376622,17.0,the_night_owl
2022-12-22,3.0,3.0,0.0,OLD,20227762.0,올빼미,2022-11-23,157997699.0,3.9,-9533015.0,-5.7,29377728551.0,16006,-1462.0,-8.4,2972783,507.0,822.0,19.472019464720194,16.900000000000002,the_night_owl
2022-12-23,3.0,3.0,0.0,OLD,20227762.0,올빼미,2022-11-23,229171751.0,3.9,71174052.0,45.0,29606900302.0,22468,6462.0,40.4,2995251,528.0,883.0,25.44507361268403,17.599999999999998,the_night_owl
2022-12-24,4.0,4.0,-1.0,OLD,20227762.0,올빼미,2022-11-23,468361602.0,3.2,239189851.0,104.4,30075261904.0,44126,21658.0,96.4,3039377,535.0,873.0,50.54524627720504,17.833333333333336,the_night_owl
2022-12-25,5.0,5.0,-1.0,OLD,20227762.0,올빼미,2022-11-23,503569336.0,3.5,35207734.0,7.5,30578831240.0,47327,3201.0,7.3,3086704,549.0,876.0,54.02625570776256,18.3,the_night_owl
2022-12-26,3.0,3.0,2.0,OLD,20227762.0,올빼미,2022-11-23,181623177.0,4.2,-321946159.0,-63.9,30760454417.0,18685,-28642.0,-60.5,3105389,545.0,910.0,20.532967032967033,18.166666666666668,the_night_owl
2022-12-27,3.0,3.0,0.0,OLD,20227762.0,올빼미,2022-11-23,178797805.0,4.5,-2825372.0,-1.6,30939252222.0,18478,-207.0,-1.1,3123867,570.0,955.0,19.34869109947644,19.0,the_night_owl
2022-12-28,5.0,5.0,-2.0,OLD,20227762.0,올빼미,2022-11-23,134019369.0,3.1,-44778436.0,-25.0,31073271591.0,16767,-1711.0,-9.3,3140634,436.0,661.0,25.3661119515885,14.533333333333335,the_night_owl
2022-12-29,5.0,5.0,0.0,OLD,20227762.0,올빼미,2022-11-23,149047058.0,3.3,15027689.0,11.2,31222318649.0,15402,-1365.0,-8.1,3156036,430.0,659.0,23.371775417298938,14.333333333333334,the_night_owl
2022-12-30,5.0,5.0,0.0,OLD,20227762.0,올빼미,2022-11-23,237874911.0,3.5,88827853.0,59.6,31460193560.0,23430,8028.0,52.1,3179466,451.0,730.0,32.0958904109589,15.033333333333335,the_night_owl
2022-12-31,5.0,5.0,0.0,,,,,239909708.5,,,,,23424,,,3202890,449.5,702.0,33.36752136752137,14.983333333333334,the_night_owl
2023-01-01,5.0,5.0,0.0,OLD,20227762.0,올빼미,2022-11-23,241944506.0,2.8,-66929484.0,-21.7,32011012056.0,23419,-6899.0,-22.8,3226309,448.0,674.0,34.746290801186944,14.933333333333335,the_night_owl
2023-01-02,4.0,4.0,1.0,OLD,20227762.0,올빼미,2022-11-23,102025344.0,3.3,-139919162.0,-57.8,32113037400.0,10471,-12948.0,-55.3,3236780,427.0,710.0,14.747887323943662,14.233333333333334,the_night_owl
2023-01-03,5.0,5.0,-1.0,OLD,20227762.0,올빼미,2022-11-23,93656986.0,3.5,-8368358.0,-8.2,32206694386.0,9593,-878.0,-8.4,3246373,432.0,702.0,13.665242165242166,14.399999999999999,the_night_owl
2023-01-04,7.0,7.0,-2.0,OLD,20227762.0,올빼미,2022-11-23,41884767.0,1.3,-51772219.0,-55.3,32248579153.0,4217,-5376.0,-56.0,3250590,212.0,281.0,15.00711743772242,7.066666666666667,the_night_owl
2023-01-05,7.0,7.0,0.0,OLD,20227762.0,올빼미,2022-11-23,29322560.0,1.0,-12562207.0,-30.0,32277901713.0,2994,-1223.0,-29.0,3253584,205.0,270.0,11.088888888888889,6.833333333333333,the_night_owl
2023-01-06,7.0,7.0,0.0,OLD,20227762.0,올빼미,2022-11-23,40528484.0,1.1,11205924.0,38.2,32318430197.0,3938,944.0,31.5,3257522,202.0,276.0,14.268115942028986,6.7333333333333325,the_night_owl
2023-01-07,7.0,7.0,0.0,OLD,20227762.0,올빼미,2022-11-23,84250857.0,1.0,43722373.0,107.9,32402681054.0,8016,4078.0,103.6,3265538,204.0,282.0,28.425531914893618,6.800000000000001,the_night_owl
2023-01-08,8.0,8.0,-1.0,OLD,20227762.0,올빼미,2022-11-23,63333535.0,0.9,-20917322.0,-24.8,32466014589.0,6012,-2004.0,-25.0,3271550,189.0,264.0,22.772727272727273,6.3,the_night_owl
2023-01-09,7.0,7.0,1.0,OLD,20227762.0,올빼미,2022-11-23,24459432.0,1.0,-38874103.0,-61.4,32490474021.0,2407,-3605.0,-60.0,3273957,197.0,270.0,8.914814814814815,6.566666666666666,the_night_owl
2023-01-10,7.0,7.0,0.0,OLD,20227762.0,올빼미,2022-11-23,21622363.0,1.0,-2837069.0,-11.6,32512096384.0,2140,-267.0,-11.1,3276097,202.0,277.0,7.725631768953068,6.7333333333333325,the_night_owl
2023-01-11,8.0,8.0,-1.0,OLD,20227762.0,올빼미,2022-11-23,25012196.0,1.1,3389833.0,15.7,32537108580.0,2435,295.0,13.8,3278532,238.0,323.0,7.538699690402477,7.933333333333334,the_night_owl
2023-01-12,8.0,8.0,0.0,OLD,20227762.0,올빼미,2022-11-23,25345365.0,1.2,333169.0,1.3,32562453945.0,2488,53.0,2.2,3281020,248.0,332.0,7.493975903614458,8.266666666666666,the_night_owl
2023-01-13,7.0,7.0,1.0,OLD,20227762.0,올빼미,2022-11-23,34787278.0,1.2,9441913.0,37.3,32597241223.0,3242,754.0,30.3,3284262,259.0,364.0,8.906593406593407,8.633333333333333,the_night_owl
2023-01-14,7.0,7.0,0.0,OLD,20227762.0,올빼미,2022-11-23,81901326.0,1.3,47114048.0,135.4,32679142549.0,7461,4219.0,130.1,3291723,257.0,384.0,19.4296875,8.566666666666666,the_night_owl
2023-01-15,7.0,7.0,0.0,OLD,20227762.0,올빼미,2022-11-23,64865978.0,1.2,-17035348.0,-20.8,32744008527.0,5911,-1550.0,-20.8,3297634,238.0,362.0,16.328729281767956,7.933333333333334,the_night_owl
2023-01-16,8.0,8.0,-1.0,OLD,20227762.0,올빼미,2022-11-23,22189477.0,1.3,-42676501.0,-65.8,32766198004.0,2142,-3769.0,-63.8,3299776,239.0,345.0,6.208695652173913,7.966666666666667,the_night_owl
